index,DOI,SMILES
248,10.3390/nano6040080,CCCCCCCCn1c(=O)c2c(c1c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c(=O)n(c2c1ccc(s1)c1cc(F)cc(c1)F)CCCCCCCC
249,10.3390/nano6040080,c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)c1ccc(s1)c1ccc(c2c1nsn2)c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1
250,10.3390/nano6040080,CCCCCCCCn1c(=O)c2c(c1c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c(=O)n(c2c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)CCCCCCCC
251,10.1039/c6tc01530a,N#CC(=Cc1ccc(s1)c1ccc(s1)c1ccc(c(c1)OC)N(c1ccc(cc1OC)c1ccc(s1)c1ccc(s1)C=C(C#N)C#N)c1ccc(cc1OC)c1ccc(s1)c1ccc(s1)C=C(C#N)C#N)C#N
252,10.1039/c6tc01530a,N#CC(=C(c1ccc(s1)c1ccc(s1)c1ccc(c(c1)OC)N(c1ccc(cc1OC)c1ccc(s1)c1ccc(s1)C(=C(C#N)C#N)C)c1ccc(cc1OC)c1ccc(s1)c1ccc(s1)C(=C(C#N)C#N)C)C)C#N
253,10.1016/j.orgel.2019.03.011,CCCCCCCCCC[C@@H](CSc1ccc(s1)c1c2sc3c(c2c(c2c1c1sc(cc1s2)c1sc2c(c1CCCCCC)sc(c2)c1sc(cc1CCCCCC)/C=C(/C(=O)OC[C@H](CCCC)CC)\C#N)c1ccc(s1)SC[C@H](CCCCCCCCCC)CCCCCCCC)sc(c3)c1sc2c(c1CCCCCC)sc(c2)c1sc(cc1CCCCCC)/C=C(/C(=O)OC[C@@H](CCCC)CC)\C#N)CCCCCCCC
256,10.1002/smll.201804271,CCCC[C@@H](CSc1sc(cc1F)c1c2cc(sc2c(c2c1sc(c2)c1sc(c(c1)CCCCCCCC)c1ccc(s1)c1sc(cc1CCCCCCCC)[CH]C1=[S]C(=S)N(C1=O)C[C@@H](CCCC)CC)c1sc(c(c1)F)SC[C@H](CCCC)CC)c1sc(c(c1)CCCCCCCC)c1ccc(s1)c1sc(cc1CCCCCCCC)[CH]C1=[S]C(=S)N(C1=O)C[C@@H](CCCC)CC)CC
257,10.1002/adfm.201505411,CCC(=C(C#N)C#N)c1ccc(s1)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(s1)c1ccc(s1)C(=C(C#N)C#N)CC)c1ccc(cc1)c1ccc(s1)c1ccc(s1)C(=C(C#N)C#N)CC
258,10.1002/adfm.201505411,CCCCCCC[C@H](Cn1c2cc(sc2c2c1cc(s2)c1sc(cc1CCCCC)c1sc(cc1CCCCC)C=C(C#N)C#N)c1sc(cc1CCCCC)c1sc(cc1CCCCC)C=C(C#N)C#N)CCCCCC
259,10.1002/aenm.201600515,CCCC[C@@H](COc1ccc(s1)c1c2cc(sc2c(c2c1sc(c2)c1sc(c(c1)CCCCCCCC)c1ccc(s1)c1sc(cc1CCCCCCCC)[CH]C1=[S]C(=S)N(C1=O)CC)c1ccc(s1)OC[C@H](CCCC)CC)c1sc(c(c1)CCCCCCCC)c1ccc(s1)c1sc(cc1CCCCCCCC)[CH]C1=[S]C(=S)N(C1=O)CC)CC
260,10.1016/j.orgel.2016.09.003,CCCCCCc1c(C#CC2=C3CCC4N3[Zn@]35n6c2ccc6C(=C2N3C(CC2)C(=c2n5c(=C4c3c(C)cc(cc3C)C)cc2)C#Cc2sc(c(c2CCCCCC)CCCCCC)[CH]C2=[S]C(=S)N(C2=O)CC)c2c(C)cc(cc2C)C)sc(c1CCCCCC)[CH]C1=[S]C(=S)N(C1=O)CC
261,10.1016/j.orgel.2016.09.003,CCCCCCCc1c(C#CC2=C3CCC4N3[Zn@@]35n6c2ccc6C(=C2N3C(CC2)C(=c2n5c(=C4c3c(C)cc(cc3C)C)cc2)C#Cc2sc(c(c2CCCCCCC)CCCCCC)/C=C/c2sc(c(c2CCCCCCC)CCCCC)[CH]C2=[S]C(=S)N(C2=O)CC)c2c(C)cc(cc2C)C)sc(c1CCCCCC)/C=C/c1sc(c(c1CCCCCCC)CCCCC)/C=C/1\SC(=S)N(C1=O)CC
262,10.1039/c5cc07435e,CCCCCCSC1=C(SCCCCCC)S/C(=C\c2ccc(s2)c2ccc(s2)c2c3c(c(=O)n2C[C@@H](CCCC)CC)c(n(c3=O)C[C@H](CCCC)CC)c2ccc(s2)c2ccc(s2)[CH]C2=[S]C(=C(S2)SCCCCCC)SCCCCCC)/S1
263,10.1016/j.orgel.2018.10.006,CCCCCCCCc1sc(cc1CCCCCCCC)c1c2sc(cc2c(c2c1cc(s2)c1ncc(c2c1nsn2)c1ccc(s1)c1ccc(s1)CCCCCC)c1cc(c(s1)CCCCCCCC)CCCCCCCC)c1ncc(c2c1nsn2)c1ccc(s1)c1ccc(s1)CCCCCC
265,10.1039/c6cp03767d,CCCCCCCCCCn1c(c2ccc(s2)C#Cc2ccc(cc2)n2c3ccccc3c3c2cccc3)c2c(c1=O)c(n(c2=O)CCCCCCCCCC)c1cccs1
266,10.1039/c6cp03767d,CCCCCCCCCCn1c(=O)c2c(c1c1ccc(s1)C#Cc1ccc(cc1)n1c3ccccc3c3c1cccc3)c(=O)n(c2c1ccc(s1)C#Cc1ccc(cc1)n1c2ccccc2c2c1cccc2)CCCCCCCCCC
267,10.1039/c6cp02700h,CCCCCCCCCCn1c(c2ccc(s2)/C=C/c2ccc(s2)c2n(CCCCCCCCCC)c(=O)c3c2c(=O)n(c3c2cccs2)CCCCCCCCCC)c2c(c1=O)c(n(c2=O)CCCCCCCCCC)c1cccs1
268,10.1039/c6cp02700h,CCCCCCCCCCn1c(c2ccc(s2)C#Cc2ccc(s2)c2n(CCCCCCCCCC)c(=O)c3c2c(=O)n(c3c2cccs2)CCCCCCCCCC)c2c(c1=O)c(n(c2=O)CCCCCCCCCC)c1cccs1
269,0.1016/j.orgel.2016.05.010,CCCCCCCCc1cc(sc1c1ccc(s1)c1sc(cc1CCCCCCCC)[CH]C1=[S]C(=S)N(C1=O)CC)c1cc2c(o1)c(OC[C@H](CCCC)CC)c1c(c2OC[C@@H](CCCC)CC)sc(c1)c1sc(c(c1)CCCCCCCC)c1ccc(s1)c1sc(cc1CCCCCCCC)/C=C/1\SC(=S)N(C1=O)CC
270,10.1016/j.dyepig.2016.05.015,CCCC[C@H](C[Si@]1(C[C@H](CCCC)CC)c2cc(sc2c2c1cc(s2)c1c(F)cc(c2c1nsn2)c1ccc(s1)c1ccc2c(c1)C(=O)N(C2=O)CCCCCCCC)c1c(F)cc(c2c1nsn2)c1ccc(s1)c1ccc2c(c1)C(=O)N(C2=O)CCCCCCCC)CC
271,10.1039/c6ta03453e,CCCC[C@H](Cn1c2cc(sc2c2c1cc(s2)c1ccc(s1)C=C(C#N)C#N)c1ccc(s1)C=C(C#N)C#N)CC
272,10.1039/c6ta03453e,CCCC[C@H](Cn1c2cc(sc2c2c1cc(s2)c1cc(c(s1)C=C(C#N)C#N)CCCCCC)c1cc(c(s1)C=C(C#N)C#N)CCCCCC)CC
273,0.1021/acsami.6b01576,CCCC[C@@H](Cn1c(c2ccc(s2)c2sc3c(c2)c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2c(c3C#C[Si](C(C)C)(C(C)C)C(C)C)cc(s2)c2ccc(s2)c2n(C[C@H](CCCC)CC)c(=O)c3c2c(=O)n(c3c2cccs2)C[C@@H](CCCC)CC)c2c(c1=O)c(n(c2=O)C[C@@H](CCCC)CC)c1cccs1)CC
274,10.1021/acsami.6b11297,CCCCCCCCCCc1sc(cc1CCCCCCCCCC)c1c2sc3c(c2c(c2c1c1sc(cc1s2)c1cc(c(s1)c1ccc(s1)c1sc(cc1CCCCCCCC)[CH]C1=[S]C(=S)N(C1=O)CC)CCCCCCCC)c1cc(c(s1)CCCCCCCCCC)CCCCCCCCCC)sc(c3)c1cc(c(s1)c1ccc(s1)c1sc(cc1CCCCCCCC)/C=C/1\SC(=S)N(C1=O)CC)CCCCCCCC
275,10.1016/j.orgel.2016.03.022,c1ccc(cc1)c1c2ccccc2c(c2c1c(c1ccccc1)c1ccccc1c2c1ccccc1)c1ccccc1
277,10.1016/j.dyepig.2016.02.029,CCCCCCc1cc(sc1c1sc2c(c1)n(c1c2sc2c1n(c1c2sc(c1)c1sc(cc1CCCCCC)c1sc(cc1CCCCCC)C=C(C#N)C#N)[C@H](CCCCC)CC)C[C@H](CCCC)CC)c1sc(cc1CCCCCC)C=C(C#N)C#N
278,10.1016/j.dyepig.2016.02.029,CCCC[C@H](Cn1c2cc(sc2c2c1c1c(s2)c2c(n1C[C@H](CCCC)CC)cc(s2)c1sc(cc1CCCCCC)c1sc(cc1CCCCCC)/C=C(/C(=O)OCCCCCC)\C#N)c1sc(cc1CCCCCC)c1sc(cc1CCCCCC)/C=C(/C(=O)OCCCCCC)\C#N)CC
279,10.1016/j.dyepig.2016.02.029,CCCC[C@H](Cn1c2cc(sc2c2c1c1c(s2)c2c(n1C[C@H](CCCC)CC)cc(s2)c1sc(cc1CCCCCC)c1sc(cc1CCCCCC)C=C1C(=O)c2c(C1=O)cccc2)c1sc(cc1CCCCCC)c1sc(cc1CCCCCC)C=C1C(=O)c2c(C1=O)cccc2)CC
280,10.1002/cssc.201600361,Cc1ccc(cc1)N(c1ccc(cc1)C)c1ccc(cc1)c1ccc(c2c1non2)N(=O)=O
281,10.1002/cssc.201600361,N#CC(=Cc1ccc(c2c1non2)c1ccc(cc1)N(c1ccc(cc1)C)c1ccc(cc1)C)C#N
282,10.1002/cssc.201600361,Cc1ccc(cc1)N(c1ccc(s1)c1ccc(c2c1non2)N(=O)=O)c1ccc(cc1)C
283,10.1039/c9nj00550a,CCCC[C@@H]([Ge@]1([C@H](CCCC)CC)c2cc(sc2c2c1cc(s2)c1ccc(s1)[C]1c2c(C)cc(n2[B](n2c1c(C)cc2/C=C/c1ccc(s1)[C@H](CCCC)CC)(F)F)/C=C/c1ccc(s1)[C@H](CCCC)CC)c1ccc(s1)[C]1c2c(C)cc(n2[B](n2c1c(C)cc2/C=C/c1ccc(s1)[C@H](CCCC)CC)(F)F)/C=C/c1ccc(s1)[C@H](CCCC)CC)CC
285,10.1039/c6ra06146j,CCCC[C@@H](C[C@]1(CCCCCCCC)c2cc(sc2c2c1cc(s2)c1c(F)cc(c2c1nsn2)c1sc(c(c1)CCCCCC)c1ccc(s1)CCCCCC)c1c(F)cc(c2c1nsn2)c1sc(c(c1)CCCCCC)c1ccc(s1)CCCCCC)CC
286,10.1039/c6ra06146j,CCCC[C@H](C(=O)n1c2cc(sc2c2c1cc(s2)c1c(F)cc(c2c1nsn2)c1cc(c(s1)c1ccc(s1)CCCCCC)CCCCCC)c1c(F)cc(c2c1nsn2)c1cc(c(s1)c1ccc(s1)CCCCCC)CCCCCC)CC
287,10.1039/c6ra06146j,CCCCCCc1cc(sc1c1ccc(s1)CCCCCC)c1cc(F)c(c2c1nsn2)c1cc2c(s1)cc(s2)c1c(F)cc(c2c1nsn2)c1cc(c(s1)c1ccc(s1)CCCCCC)CCCCCC
288,10.1039/c6ra17096j,CCCCCCCCN1C(=O)c2c(C1=O)c(sc2c1sc(c(c1)CCCCCCCC)c1ccc(s1)c1sc(cc1CCCCCCCC)[CH]C1=[S]C(=S)N(C1=O)CC)c1sc(c(c1)CCCCCCCC)c1ccc(s1)c1sc(cc1CCCCCCCC)/C=C\1/SC(=S)N(C1=O)CC
289,10.1039/c6ra17096j,CCCCCCCCN1C(=O)c2c(C1=O)c(sc2c1cc(c(s1)c1ccc(s1)c1sc(cc1CCCCCCCC)C=C(C#N)C#N)CCCCCCCC)c1cc(c(s1)c1ccc(s1)c1sc(cc1CCCCCCCC)C=C(C#N)C#N)CCCCCCCC
290,10.1016/j.dyepig.2018.02.030,CCCCCCc1ccc(s1)c1ccc(s1)c1cc(F)c(c2c1nsn2)c1ccc(cc1)N(c1ccc(cc1)c1c(F)cc(c2c1nsn2)c1ccc(s1)c1ccc(s1)CCCCCC)c1ccc(cc1)c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)c1c(F)cc(c2c1nsn2)c1ccc(s1)c1ccc(s1)CCCCCC)c1ccc(cc1)c1c(F)cc(c2c1nsn2)c1ccc(s1)c1ccc(s1)CCCCCC
291,10.1021/acsami.8b20917,CCCCCCc1sc2c(c1)sc(c2)C1=C2CCC3N2[Zn@@]24n5c1ccc5C(=C1N2C(CC1)C(=c1n4c(=C3c2cc3c(s2)cc(s3)CCCCCC)cc1)c1cc2c(s1)cc(s2)CCCCCC)C#Cc1ccc(s1)c1n(C[C@@H](CCCC)CC)c(=O)c2c1c(=O)n(c2c1ccc(s1)C#CC1=C2CCC3N2[Zn@]24n5c1ccc5C(=C1N2C(CC1)C(=c1n4c(=C3c2cc3c(s2)cc(s3)CCCCCC)cc1)c1cc2c(s1)cc(s2)CCCCCC)c1cc2c(s1)cc(s2)CCCCCC)C[C@@H](CCCC)CC
292,10.1039/c6ra17096j,CCCCCCCCN1C(=O)c2c(C1=O)c(sc2c1sc(cc1CCCCCCCC)c1ccc(s1)c1cc(c(s1)C=C(C#N)C#N)CCCCCCCC)c1sc(cc1CCCCCCCC)c1ccc(s1)c1cc(c(s1)C=C(C#N)C#N)CCCCCCCC
293,10.1039/c6ra17096j,CCCCCCCCN1C(=O)c2c(C1=O)c(sc2c1sc(cc1CCCCCCCC)c1ccc(s1)c1cc(c(s1)/C=C(/C(=O)OCCCCCCCC)\C#N)CCCCCCCC)c1sc(cc1CCCCCCCC)c1ccc(s1)c1cc(c(s1)/C=C(/C(=O)OCCCCCCCC)\C#N)CCCCCCCC
294,10.1039/c5sc04783h,CCCCCCCCCCCCOc1cc(OCCCCCCCCCCCC)cc(c1)C1=C2CCC3N2[Zn@]24n5c1ccc5C(=C1N2C(CC1)C(=c1n4c(=C3C#Cc2cc(OCCCCCC)c(cc2OCCCCCC)/C=C\2/SC(=S)N(C2=O)CC)cc1)c1cc(OCCCCCCCCCCCC)cc(c1)OCCCCCCCCCCCC)C#Cc1cc(OCCCCCC)c(cc1OCCCCCC)/C=C\1/SC(=S)N(C1=O)CC
295,10.1039/c5sc04783h,CCCCCCCCCCCCOc1ccc(cc1)C1=C2CCC3N2[Zn@]24n5c1ccc5C(=C1N2C(CC1)C(=c1n4c(=C3C#Cc2cc(OCCCCCC)c(cc2OCCCCCC)/C=C\2/SC(=S)N(C2=O)CC)cc1)c1ccc(cc1)OCCCCCCCCCCCC)C#Cc1cc(OCCCCCC)c(cc1OCCCCCC)/C=C\1/SC(=S)N(C1=O)CC
296,10.1021/jacs.6b03495,CCCC[C@@H](C[C@]1(C[C@H](CCCC)CC)c2cc(sc2c2c1cc1c3sc(cc3[C@@](c1c2)(C[C@@H](CCCC)CC)C[C@@H](CCCC)CC)c1ccc(s1)c1c(F)c(F)c(c2c1nsn2)c1ccc(s1)c1ccc(s1)CCCCCC)c1ccc(s1)c1c(F)c(F)c(c2c1nsn2)c1ccc(s1)c1cc2c(s1)c1c([C@@]2(C[C@H](CCCC)CC)C[C@H](CCCC)CC)cc2c(c1)[C@](C[C@@H](CCCC)CC)(C[C@@H](CCCC)CC)c1c2sc(c1)c1ccc(s1)c1c(F)c(F)c(c2c1nsn2)c1ccc(s1)c1ccc(s1)CCCCCC)CC
297,10.1039/c5ta09739h,CCCCCCCCCCCCc1ccc(s1)c1ccc(s1)c1c(F)c(F)c(c2c1nsn2)c1ccc(s1)c1ccc(s1)c1sc2c(c1)[C@@](c1c2cc2c(c1)c1c([C@@]2(C[C@@H](CCCC)CC)C[C@@H](CCCC)CC)cc(s1)c1ccc(s1)c1ccc(s1)c1c(F)c(F)c(c2c1nsn2)c1ccc(s1)c1ccc(s1)CCCCCCCCCCCC)(C[C@H](CCC)CC)C[C@H](CCCC)CC
298,10.1039/c5ta09739h,CCCCCCCCCCCCc1ccc(s1)c1ccc(s1)c1c(F)c(F)c(c2c1nsn2)c1cc2c(s1)cc(s2)c1sc2c(c1)[C@](c1c2cc2c(c1)c1c([C@@]2(C[C@H](CCCC)CC)[C@@H](CCCC)CC)cc(s1)c1sc2c(c1)sc(c2)c1c(F)c(F)c(c2c1nsn2)c1ccc(s1)c1ccc(s1)CCCCCCCCCCCC)(C[C@@H](CCCC)CC)C[C@@H](CCCC)CC
299,10.1002/adfm.201505020,CCCCCCc1ccc(s1)c1ccc(s1)c1c(F)c(F)c(c2c1nsn2)c1ccc(o1)c1sc2c(c1)[C@@](c1c2cc2c(c1)c1c([C@@]2(C[C@@H](CCCC)CC)C[C@@H](CCCC)CC)cc(s1)c1ccc(o1)c1c(F)c(F)c(c2c1nsn2)c1ccc(s1)c1ccc(s1)CCCCCC)(C[C@H](CCC)CC)C[C@H](CCCC)CC
300,10.1002/adfm.201505020,CCCCCCc1ccc(s1)c1ccc(s1)c1c(F)c(F)c(c2c1nsn2)c1ccc([se]1)c1sc2c(c1)[C@@](c1c2cc2c(c1)c1c([C@@]2(C[C@@H](CCCC)CC)C[C@@H](CCCC)CC)cc(s1)c1ccc([se]1)c1c(F)c(F)c(c2c1nsn2)c1ccc(s1)c1ccc(s1)CCCCCC)(C[C@H](CCC)CC)C[C@H](CCCC)CC
301,10.1021/acs.chemmater.6b01763,CCCCCCCCC(n1c2cc(sc2c2c1cc(s2)c1c(F)c(F)c(c2c1nsn2)c1ccc(s1)c1ccc(s1)CCCCCC)c1c(F)c(F)c(c2c1nsn2)c1ccc(s1)c1ccc(s1)CCCCCC)CCCCCCCC
302,10.1021/acsami.8b20415,N#Cc1ccc(c2c1non2)c1ccc(s1)N(c1ccc(cc1)C)c1ccc(cc1)C
303,10.1021/acs.chemmater.6b01763,CCCCCCCCC(n1c2cc(sc2c2c1cc(s2)c1c(F)c(F)c(c2c1nsn2)c1cc(c(s1)c1ccc(s1)c1ccc(s1)CCCCCC)C[C@@H](CCCC)CC)c1c(F)c(F)c(c2c1nsn2)c1cc(c(s1)c1ccc(s1)c1ccc(s1)CCCCCC)C[C@@H](CCCC)CC)CCCCCCCC
304,10.1002/adfm.201602162,CCCCCCc1cc(sc1C[C@H](CCCC)CC)c1c2cc(sc2c(c2c1sc(c2)c1c(F)c(F)c(c2c1nc(CCCC)c(n2)CCCC)c1ccc(s1)c1ccc(s1)c1ccc(s1)CCCCCC)c1sc(c(c1)CCCCCC)C[C@@H](CCCC)CC)c1c(F)c(F)c(c2c1nc(CCCC)c(n2)CCCC)c1ccc(s1)c1ccc(s1)c1ccc(s1)CCCCCC
305,10.1002/adfm.201602162,CCCCCCc1cc(sc1C[C@H](CCCC)CC)c1c2cc(sc2c(c2c1sc(c2)c1ccc(s1)c1c(F)c(F)c(c2c1nc(CCCC)c(n2)CCCC)c1ccc(s1)c1ccc(s1)CCCCCC)c1sc(c(c1)CCCCCC)C[C@@H](CCCC)CC)c1ccc(s1)c1c(F)c(F)c(c2c1nc(CCCC)c(n2)CCCC)c1ccc(s1)c1ccc(s1)CCCCCC
306,10.1002/adfm.201602162,CCCCCCc1cc(sc1C[C@H](CCCC)CC)c1c2cc(sc2c(c2c1sc(c2)c1ccc(s1)c1ccc(s1)c1c(F)c(F)c(c2c1nc(CCCC)c(n2)CCCC)c1ccc(s1)CCCCCC)c1sc(c(c1)CCCCCC)C[C@@H](CCCC)CC)c1ccc(s1)c1ccc(s1)c1c(F)c(F)c(c2c1nc(CCCC)c(n2)CCCC)c1ccc(s1)CCCCCC
307,10.1016/j.solmat.2016.07.043,CCCC[C@H](COc1c2sc(cc2c(c2c1cc(s2)c1sc(cc1CCCCCC)c1sc(cc1CCCCCC)/C=C(/C(=O)OCCCCCCCC)\C#N)OC[C@@H](CCCC)CC)c1sc(cc1CCCCCC)c1sc(cc1CCCCCC)/C=C(/C(=O)OCCCCCCCC)\C#N)CC
309,10.1016/j.solmat.2016.07.043,CCCC[C@H](COc1c2sc(cc2c(c2c1cc(s2)c1sc(cc1CCCCCC)c1sc(cc1CCCCCC)c1sc(cc1CCCCCC)/C=C(/C(=O)OCCCCCCCC)\C#N)OC[C@@H](CCCC)CC)c1sc(cc1CCCCCC)c1sc(cc1CCCCCC)c1sc(cc1CCCCCC)/C=C(/C(=O)OCCCCCCCC)\C#N)CC
311,10.1016/j.solmat.2016.07.043,CCCC[C@H](COc1c2sc(cc2c(c2c1cc(s2)c1sc(cc1CCCCCC)c1sc(cc1CCCCCC)c1sc(cc1CCCCCC)c1sc(cc1CCCCCC)/C=C(/C(=O)OCCCCCCCC)\C#N)OC[C@@H](CCCC)CC)c1sc(cc1CCCCCC)c1sc(cc1CCCCCC)c1sc(cc1CCCCCC)c1sc(cc1CCCCCC)/C=C(/C(=O)OCCCCCCCC)\C#N)CC
313,10.1039/c6ta02977a,CCCC[C@H](Cc1ccc(s1)c1c2sc(cc2c(c2c1cc(s2)c1cc(c(s1)c1sc2c(c1)sc(c2)c1sc(cc1CCCCCCCC)/C=C(/C(=O)OC[C@H](CCCC)CC)\C#N)CCCCCCCC)c1ccc(s1)C[C@H](CCCC)CC)c1cc(c(s1)c1sc2c(c1)sc(c2)c1sc(cc1CCCCCCCC)/C=C(/C(=O)OC[C@H](CCCC)CC)\C#N)CCCCCCCC)CC
314,10.1039/c6ta02977a,CCCC[C@H](Cc1ccc(s1)c1c2cc(sc2c(c2c1sc(c2)c1sc(cc1CCCCCCCC)c1sc(cc1CCCCCCCC)c1cc2c(s1)cc(s2)/C=C(/C(=O)OC[C@H](CCCC)CC)\C#N)c1ccc(s1)C[C@H](CCCC)CC)c1sc(cc1CCCCCCCC)c1sc(cc1CCCCCCCC)c1cc2c(s1)cc(s2)/C=C(/C(=O)OC[C@H](CCCC)CC)\C#N)CC
315,10.1039/c5ta07713c,CCCCCCCC[C@H](n1c2cc(sc2c2c1cc(s2)c1cc(c(s1)c1cc(c(s1)C=C(C#N)C#N)CCCCCC)CCCCCC)c1cc(c(s1)c1cc(c(s1)C=C(C#N)C#N)CCCCCC)CCCCCC)CCCCCC
316,10.1021/acsami.8b20415,N#Cc1ccc(c2c1non2)c1ccc(cc1)N(c1ccc(cc1)C)c1ccc(cc1)C
317,10.1021/acsami.8b20415,N#Cc1ccc(c2c1nsn2)c1ccc(s1)N(c1ccc(cc1)C)c1ccc(cc1)C
318,10.1021/acsami.8b20415,N#Cc1ccc(c2c1nsn2)c1ccc(cc1)N(c1ccc(cc1)C)c1ccc(cc1)C
319,10.1016/j.solener.2019.05.001,CCCC[C@@H](Cn1c2cc(sc2c2c1cc(s2)c1sc2c(c1)n(c1c2sc(c1)C=C1C(=O)c2c(C1=O)cccc2)C[C@H](CCCC)CC)c1sc2c(c1)n(c1c2sc(c1)C=C1C(=O)c2c(C1=O)cccc2)C[C@H](CCCC)CC)CC
320,10.1021/acs.chemmater.5b04726,CCCCCCc1cc(sc1C[C@H](CCCC)CC)c1c2cc(sc2c(c2c1sc(c2)c1cnc(c2c1nc(CCCC)c(n2)CCCC)c1ccc(s1)c1ccc(s1)CCCCCC)c1sc(c(c1)CCCCCC)C[C@@H](CCCC)CC)c1cnc(c2c1nc(CCCC)c(n2)CCCC)c1ccc(s1)c1ccc(s1)CCCCCC
321,10.1039/c6ra23898j,CCCC[C@@H](C[Si]1(C[C@H](CCCC)CC)c2cc(sc2c2c1cc(s2)c1c(F)cc(c2c1nsn2)c1ccc(s1)c1ccc(s1)SCCCCCC)c1c(F)cc(c2c1nsn2)c1ccc(s1)c1ccc(s1)SCCCCCC)CC
322,10.1039/c6ra23898j,CCCC[C@@H](CSc1ccc(s1)c1c2sc(cc2c(c2c1cc(s2)c1c(F)cc(c2c1nsn2)c1ccc(s1)c1ccc(s1)SCCCCCC)c1ccc(s1)SC[C@H](CCCC)CC)c1c(F)cc(c2c1nsn2)c1ccc(s1)c1ccc(s1)SCCCCCC)CC
323,10.1016/j.dyepig.2015.11.018,CCCCCC[C@H](Cn1c(=O)c2c(c1c1ccc(s1)C#Cc1ccc(cc1)N(c1ccc3c(c1)C(CC)(CC)c1c3cccc1)c1ccc3c(c1)C(CC)(CC)c1c3cccc1)c(=O)n(c2c1ccc(s1)C#Cc1ccc(cc1)N(c1ccc2c(c1)C(CC)(CC)c1c2cccc1)c1ccc2c(c1)C(CC)(CC)c1c2cccc1)C[C@@H](CCCCCC)CCCC)CCCC
324,10.1016/j.dyepig.2015.11.018,CCCCCC[C@H](Cn1c(=O)c2c(c1c1ccc(s1)C#Cc1ccc3c(c1)ccc(c3)N(c1ccc3c(c1)C(CC)(CC)c1c3cccc1)c1ccc3c(c1)C(CC)(CC)c1c3cccc1)c(=O)n(c2c1ccc(s1)C#Cc1ccc2c(c1)ccc(c2)N(c1ccc2c(c1)C(CC)(CC)c1c2cccc1)c1ccc2c(c1)C(CC)(CC)c1c2cccc1)C[C@@H](CCCCCC)CCCC)CCCC
325,10.1021/acsami.6b09790,CCCCCCCCCC[C@H](C1=C2CCC3N2[Zn@]24n5c1ccc5C(=C1N2C(CC1)C(=c1n4c(=C3C#Cc2sc(c(c2)CCCCCC)c2ccc(s2)c2sc(cc2CCCCCC)/C=C/2\SC(=S)N(C2=O)CC)cc1)[C@@H](CCCCCCCCCC)CCCCCCCC)C#Cc1sc(c(c1)CCCCCC)c1ccc(s1)c1sc(cc1CCCCCC)/C=C/1\SC(=S)N(C1=O)CC)CCCCCCCC
326,10.1021/acsami.6b09790,CCCCCCCCCC[C@H](C1=C2CCC3N2[Zn@]24n5c1ccc5C(=C1N2C(CC1)C(=c1n4c(=C3C#Cc2sc(c(c2)CCCCCC)c2ccc(s2)c2sc(cc2CCCCCC)/C=C/2\SC(N(C2=O)CC)[C](C#N)C#N)cc1)[C@@H](CCCCCCCCCC)CCCCCCCC)C#Cc1sc(c(c1)CCCCCC)c1ccc(s1)c1sc(cc1CCCCCC)[CH]C1SC(=C(C#N)C#N)N(C1=O)CC)CCCCCCCC
327,10.1039/c6ta08790f,CCCC[C@H](Cc1ccc(s1)c1c2sc(cc2c(c2c1cc(s2)c1sc(c2c1sc(c2)CCCCCCCC)[CH]C1=[S]C(=S)N(C1=O)CC)c1ccc(s1)C[C@@H](CCCC)CC)c1sc(c2c1sc(c2)CCCCCCCC)[CH]C1=[S]C(=S)N(C1=O)CC)CC
328,10.1016/j.dyepig.2018.06.038,CCCCCCCCc1cc(sc1c1ccc(s1)c1sc(cc1CCCCCCCC)/C=C\1/SC(=S)N(C1=O)CC)c1ccc2c(c1)n(C[C@H](CCCC)CC)c1c2n(C[C@@H](CCCC)CC)c2c1cc(cc2)c1sc(c(c1)CCCCCCCC)c1ccc(s1)c1sc(cc1CCCCCCCC)[CH]C1=[S]C(=S)N(C1=O)CC
329,10.1039/c9nj00550a,CCCC[C@@H](C[Si@]1(C[C@H](CCCC)CC)c2cc(sc2c2c1cc(s2)c1ccc(s1)[C]1c2c(C)cc(n2[B](n2c1c(C)cc2/C=C/c1ccc(s1)C[C@@H](CCCC)CC)(F)F)/C=C/c1ccc(s1)C[C@@H](CCCC)CC)c1ccc(s1)[C]1c2c(C)cc(n2[B](n2c1c(C)cc2/C=C/c1ccc(s1)C[C@@H](CCCC)CC)(F)F)/C=C/c1ccc(s1)C[C@@H](CCCC)CC)CC
330,10.1016/j.orgel.2016.02.009,CCCCN1c2ccccc2C(/C/1=C\[C]1C(=O)[C](C1=O)c1c(O)cc(cc1O)N1c2ccccc2[C@H]2[C@H]1CCC2)(C)C
331,10.1016/j.orgel.2016.02.009,CCCCN1C(SC2C1CCCC2)/C=C/1\C(=O)[C](C1=O)c1c(O)cc(cc1O)N1c2ccccc2[C@H]2[C@H]1CCC2
